id,ita-IT,ger-DE,eng-GB
85b55820cbd5b5801208996997263ccb,"Scuola infanzia (3-6 anni)",,
f88bdf75225f1a775f5ad66ee0329233,"Scuole d'infanzia",,
5ef2e3c312df508c5f3d33b07a3c6c7f,"Selezione pubblicazioni",,
8165217cca3628e270e3e31882659819,"Sentieri, percorsi mountain bike",,
f805b906ef24060ff99912573de9c6a2,"Servizi integrativi al nido",,
5cb2e88ea838403d95af4557b89c3abf,"Servizi per la prima infanzia (0-3 anni)",,
ce21718f08c5da0c889019688a6dad80,"Servizio mensa (buoni pasto)",,
9c3ff846393ab420434464b2fc1d5d63,"Servizio step",,
4ba8348dc5043471542fce9d285f49ce,Sismologia,,
8d4cdfaf135e8f8cb068ede8b85ae0d8,Sorvoli,,
10cd19357e82b1f19d7cf0e81e882a92,"Sostituto direttore",,
141ee7d8ae6ceb71babc3ef8eed5390e,"Sostituto dirigente",,
833782acb228a65954bbc6357809daa6,"Spazi acquei e ormeggi",,
07d8b1670acdaa9bc142cf52d86b8ddd,Spettacoli,,
533a0aec6f4e8a0b91ee2ab3c8ff07e9,"Sport Arge Alp",,
6bb97841a637d8bfbd82a76298e11700,"Sport a scuola",,
0870ffbde7f698b5539a498d7bb19ef2,"Sport e disabilità",,
bd0865e3fa617dc96bd037dd682b9cfe,"Strutture sportive",,
7d5e2e93e797874783650e7e77d3f78a,"Supporto alle scuole",,
d657555481de5e2a99aad08ddbf878bd,"Sviluppo sostenibile, educazione ambientale e territorio",,
f84b1f728012d805d8c5cc5ec7467bd4,Tagesmutter,,
e5dcdca834fcfe13f389d4081ef20002,"Talenti sportivi e professionisti",,
420932858f358169c48b32a8133ed0d5,"Tavolo della legalità",,
a7d8c6293347aaec40af283407202bdb,"Tecnologia - didattica - innovazione",,
0b240a873bf61607bc764385fc901669,Teleriscaldamento,,
96faba4874b23af0adc9cd7c20284d46,"Tirocini curricolari",,
37866cf3b049adb06a8dcc83a1cd37f5,"Trasferimenti e passaggi",,
b6465a3717f068c4d45413d8dea859e2,"Trasporto intermodale",,
b0e5d3bcd83d8a298bba3c988c4b3af1,"Trattamenti economici e stipendi",,
5b9c282511656b4e034d22dfe89594c9,"Trattamento di fine rapporto TFR",,
205af654507fd01678a6bba3cecd307f,"Università e ricerca",,
7621d50569dfcf85a1dc15db621c4c82,"Usi civici",,
c427c6622dddc7a6f3ce93b34973f406,"Utilizzazioni e assegnazioni provvisorie",,
02106f538ac2eae2e2994526615aa8b0,"Utilizzi per compiti connessi alla scuola",,
8517e19cbfe68625fee082b8a01d10cd,Vaccini,,
cd22bbdfb6b5264251224143e2e84409,"Valorizzazione delle eccellenze",,
5d05dcf024d2035ea3cce9a01787d9ac,Valutazione,,
e1da1a7552c6b7080017106de770ada6,"Valutazione ambientale",,
7f5e62a05e9de7961140156e8b35d5df,"Valutazione degli apprendimenti",,
c0236383b312f2c2b3e4a49c479e60a7,"Valutazione di sistema",,
f8ca5ea83a424b438e3dce2852f26193,Voucher,,
