id,ita-IT,ger-DE,eng-GB
f823b2495dd6d8730fcd108eee40ea6b,"Licenze Dataset",,
5d0ffb1bc2629996e85d2eff36d859c1,"Creative Commons Attribution 4.0 International (CC BY 4.0)",,
9b15f3c0ffee10b66db0e01da4dc114a,"Creative Commons CC0 1.0 Universal - Public Domain Dedication (CC0 1.0)",,
